港澳频道,#genre#
安徽卫视,http://171.108.239.116:8181/tsfile/live/1089_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://171.109.7.15:18181/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://171.110.42.134:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://171.13.174.159:20443/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视lt,http://171.110.10.10:8181/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://106.46.35.133:808/hls/64/index.m3u8
北京卫视,http://120.84.121.118:808/hls/153/index.m3u8
北京卫视,http://120.84.121.223:808/hls/153/index.m3u8
北京卫视,http://120.84.121.3:808/hls/153/index.m3u8
北京卫视,http://171.108.239.115:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.108.239.116:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.109.7.15:18181/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.110.10.10:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://171.110.42.134:8181/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.13.174.159:20443/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://120.84.121.118:808/hls/157/index.m3u8
兵团卫视,http://120.84.121.223:808/hls/157/index.m3u8
兵团卫视,http://120.84.121.3:808/hls/157/index.m3u8
兵团卫视,http://171.108.239.115:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.108.239.116:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.109.7.15:18181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.110.42.134:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.13.174.159:20443/tsfile/live/0017_6.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://106.46.35.133:808/hls/80/index.m3u8
重庆卫视,http://171.108.239.115:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://171.108.239.116:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://171.109.7.15:18181/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.110.10.10:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.110.42.134:8181/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.13.174.159:20443/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://106.46.35.133:808/hls/83/index.m3u8
东南卫视,http://120.84.121.118:808/hls/141/index.m3u8
东南卫视,http://120.84.121.223:808/hls/141/index.m3u8
东南卫视,http://120.84.121.3:808/hls/141/index.m3u8
东南卫视,http://171.108.239.115:8181/tsfile/live/1087_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://171.108.239.116:8181/tsfile/live/1087_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视,http://171.110.10.10:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://171.110.42.134:8181/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0
